Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_Short,SMA_Long,RSI,MACD,Signal
2020-01-02 00:00:00-05:00,151.04082551521063,152.89577671233235,150.61276208742146,152.7911376953125,22622100,0.0,0.0,,,,0.0,0.0
2020-01-03 00:00:00-05:00,150.6032449166099,152.15378632137134,150.35590842973784,150.88861083984375,21116200,0.0,0.0,,,,-0.15176852408296782,-0.030353704816593566
2020-01-06 00:00:00-05:00,149.42370461423545,151.34525107596986,148.88148023780835,151.27865600585938,20813700,0.0,0.0,,,,-0.23783121746771485,-0.07184920734681782
2020-01-07 00:00:00-05:00,151.55450216789137,151.8874339140462,149.65198528111424,149.89930725097656,21634100,0.0,0.0,,,,-0.4125824452388258,-0.13999585492521943
2020-01-08 00:00:00-05:00,151.18349353765257,152.96235665110237,150.2512643514122,152.28695678710938,27746500,0.0,0.0,,,,-0.3543262368182525,-0.18286193130382605
2020-01-09 00:00:00-05:00,153.95165378716467,154.3131366188501,153.18113681650973,154.18946838378906,21385000,0.0,0.0,,,,-0.15287869559327305,-0.17686528416171546
2020-01-10 00:00:00-05:00,154.883901340539,155.26439889865875,153.32382361311434,153.4760284423828,20725900,0.0,0.0,,,,-0.05021980596404774,-0.15153618852218192
2020-01-13 00:00:00-05:00,153.87557043595248,155.35002402068366,153.39994118378453,155.3214874267578,21626500,0.0,0.0,,,,0.17799935481770035,-0.08562907985420547
2020-01-14 00:00:00-05:00,155.4260887442505,155.62585936832997,153.83748916913066,154.22750854492188,23477400,0.0,0.0,,,,0.2675060873085897,-0.015002046421646433
2020-01-15 00:00:00-05:00,154.69363125416567,155.9492992679197,154.64607994777714,155.22633361816406,21417900,0.0,0.0,152.95854949951172,,,0.4142622956748312,0.0708508219976491
2020-01-16 00:00:00-05:00,156.33933481414817,158.13721273567788,156.03492513756743,158.07061767578125,23865400,0.0,0.0,153.4864974975586,,,0.7514157479007224,0.20696380717826376
2020-01-17 00:00:00-05:00,159.25967161419416,159.30723743482343,157.36666226753334,158.9552764892578,34371700,0.0,0.0,154.2931640625,,,1.0775752440484894,0.3810860945523089
2020-01-21 00:00:00-05:00,158.55572575157893,159.99213506764096,158.31791117766664,158.38450622558594,29517200,0.0,0.0,155.00374908447264,,,1.2753017200645331,0.5599292196547537
2020-01-22 00:00:00-05:00,159.2406563351917,159.32628062584678,157.60449066453182,157.62351989746094,24138800,0.0,0.0,155.7761703491211,,63.67050413747556,1.3549768107672548,0.718938737877254
2020-01-23 00:00:00-05:00,158.08961479383197,158.6698829212633,157.21445892402645,158.59378051757812,19680800,0.0,0.0,156.40685272216797,,65.56106790888305,1.4793586912899457,0.8710227285597923
2020-01-24 00:00:00-05:00,159.34530668619095,159.3643359204746,156.43445798806613,156.99569702148438,24918100,0.0,0.0,156.6874755859375,,66.64936145430343,1.4324676499450675,0.9833117128368474
2020-01-27 00:00:00-05:00,153.2952821260526,155.41659876422113,152.39158956809186,154.37020874023438,32078100,0.0,0.0,156.77689361572266,,57.51261446458606,1.1699645763136743,1.0206422855322128
2020-01-28 00:00:00-05:00,155.79712647746362,157.68061437029192,155.12174102533777,157.39524841308594,24899900,0.0,0.0,156.98426971435546,,66.86646469418473,1.192280551487329,1.054969938723236
2020-01-29 00:00:00-05:00,159.65922324879887,160.5248719679126,157.61402327863624,159.84947204589844,34754500,0.0,0.0,157.5464660644531,,66.96543428447416,1.3919558582837794,1.1223671226353449
2020-01-30 00:00:00-05:00,165.56653121496151,165.56653121496151,162.46541947030428,164.35842895507812,51597500,0.0,0.0,158.45967559814454,,70.42414784585557,1.8922227511411052,1.276338248336497
2020-01-31 00:00:00-05:00,163.81619533297652,163.99692221413906,161.3143814033984,161.9326934814453,36142700,0.0,0.0,158.84588317871095,,65.89195389115099,2.0690999912251016,1.4348905969142178
2020-02-03 00:00:00-05:00,162.12299485511332,165.9946242914875,162.0944582585598,165.88047790527344,30107000,0.0,0.0,159.5384033203125,,68.38963835877965,2.499022512380037,1.6477169800073819
2020-02-04 00:00:00-05:00,168.50589158926363,171.83529557816806,167.71634547294607,171.34063720703125,36433300,0.0,0.0,160.83401641845703,,75.86998643673707,3.242945770833927,1.966762738172691
2020-02-05 00:00:00-05:00,175.0601267878599,175.2218390152504,169.71405786275008,171.1314239501953,39186300,0.0,0.0,162.18480682373047,,74.63183028084875,3.7721456050221605,2.327839311542585
2020-02-06 00:00:00-05:00,172.14925999356916,174.86035265195414,171.28361123428937,174.6796112060547,27751400,0.0,0.0,163.79338989257812,,75.17311493092285,4.426819722246506,2.7476353936833693
2020-02-07 00:00:00-05:00,173.9376232019867,176.58212068098362,173.58564768539304,174.9269256591797,33529100,0.0,0.0,165.58651275634764,,74.6840207260142,4.909021739440817,3.179912662834859
2020-02-10 00:00:00-05:00,174.63201831574622,179.6356322600572,174.3181013028354,179.50245666503906,35844300,0.0,0.0,168.09973754882813,,79.04251077563595,5.595871699368843,3.663104470141656
2020-02-11 00:00:00-05:00,181.3573630498034,181.4049288609839,174.555872987377,175.45005798339844,53159900,0.0,0.0,169.90521850585938,,72.4807919962931,5.7469631212970285,4.0798762003727305
2020-02-12 00:00:00-05:00,176.53452983335058,176.79137365715482,172.98634018174704,175.70693969726562,47062900,0.0,0.0,171.4909652709961,,71.97657666978623,5.820339122816534,4.427968784861491
2020-02-13 00:00:00-05:00,174.1563636632255,177.15282137071074,173.95659304237023,174.7556610107422,35295800,0.0,0.0,172.5306884765625,,73.19248143373233,5.7356133128562306,4.689497690460439
2020-02-14 00:00:00-05:00,174.31810167745414,176.37282330362197,173.7473408318349,176.3157501220703,23149500,0.0,0.0,173.968994140625,,79.47863294462279,5.728321130880971,4.8972623785445455
2020-02-18 00:00:00-05:00,176.5630918419848,178.55121863549235,176.45845282574476,178.1041259765625,27792200,0.0,0.0,175.1913589477539,,78.77341589823892,5.799990331334129,5.077807969102462
2020-02-19 00:00:00-05:00,179.38228218118198,179.4967403235362,177.8656535761982,178.63827514648438,29997500,0.51,0.0,175.9211227416992,,77.57701608875578,5.832654848590806,5.228777345000132
2020-02-20 00:00:00-05:00,178.32353498355386,178.60969494915213,172.74348115053945,175.9102783203125,36862400,0.0,0.0,176.39900817871094,,67.89037524647469,5.574159725281447,5.297853821056395
2020-02-21 00:00:00-05:00,174.7179080479234,175.0326824659516,169.0710788397271,170.3492431640625,48572600,0.0,0.0,175.96597137451172,,61.88093710838401,4.864496528169781,5.2111823624790725
2020-02-24 00:00:00-05:00,160.02853428667305,166.49568121094842,155.69801694393684,163.0045623779297,68311100,0.0,0.0,174.77373504638672,,46.29557417067294,3.6671562793660257,4.902377145856463
2020-02-25 00:00:00-05:00,166.16182874650244,166.77229643217194,159.9140646567096,160.314697265625,68073300,0.0,0.0,172.8549591064453,,34.706160238674954,2.472702100781902,4.416442136841551
2020-02-26 00:00:00-05:00,161.8790288632798,165.2652085443117,160.4482437964669,162.3177947998047,56206100,0.0,0.0,171.54173278808594,,38.354355347306786,1.6684884923581933,3.86685140794488
2020-02-27 00:00:00-05:00,155.78391129170845,159.3227121355239,150.69030453462327,150.88107299804688,93174900,0.0,0.0,169.05914611816405,,23.97896108775568,0.10706140764258976,3.114893407884422
2020-02-28 00:00:00-05:00,145.37731588541052,156.15590045131265,144.9862311109964,154.53433227539062,97012700,0.0,0.0,167.0370132446289,,29.248556349345606,-0.8260708834164916,2.3267005496242397
2020-03-02 00:00:00-05:00,157.68207961162824,164.94093110160344,154.82050895152818,164.81692504882812,71030800,0.0,0.0,165.8871307373047,,36.61115706537813,-0.7274797120527694,1.715864497288838
2020-03-03 00:00:00-05:00,165.78031359069203,166.9249388317412,154.7727980450986,156.91897583007812,71677000,0.0,0.0,163.76861572265625,,34.212197832911926,-1.271981384849795,1.1182953208611115
2020-03-04 00:00:00-05:00,160.71533988403158,162.8233552930411,157.97776092974468,162.68028259277344,49814400,0.0,0.0,162.17281646728514,,39.85342696651915,-1.2244983225259034,0.6497365921837086
2020-03-05 00:00:00-05:00,158.38791341590039,162.9854953002358,158.04452440985344,158.59776306152344,47817300,0.0,0.0,160.44156494140626,,37.99983318684297,-1.499013169949933,0.21998663975698032
2020-03-06 00:00:00-05:00,155.1066131661126,155.58354143800216,148.8016208295447,154.11460876464844,72821100,0.0,0.0,158.81810150146484,,34.197734511982574,-2.0546366761445256,-0.23493802342332085
2020-03-09 00:00:00-04:00,144.0323615605744,150.47089427934182,143.07850486149775,143.66989135742188,70419300,0.0,0.0,156.88463439941407,,28.17940084974056,-3.299736405208023,-0.8478976997802613
2020-03-10 00:00:00-04:00,150.86198947404407,153.5995537326078,145.5394669777741,153.49462890625,65354400,0.0,0.0,156.20262756347657,,35.74520342887317,-3.453898309779049,-1.369097821780019
2020-03-11 00:00:00-04:00,149.87951421502953,150.42320498839098,144.17544043039595,146.541015625,56371600,0.0,0.0,154.62494964599608,,34.110852154640384,-4.0900239576221225,-1.9132830489484398
2020-03-12 00:00:00-04:00,138.59538160235746,146.38838910499453,132.18546340559118,132.643310546875,93226400,0.0,0.0,152.8011734008789,,31.288477905965948,-5.650451876465013,-2.660716814451755
2020-03-13 00:00:00-04:00,140.69385530886822,154.4389330731874,134.23624173903747,151.5010528564453,92727400,0.0,0.0,152.4978454589844,160.6967544555664,44.87680865927482,-5.304295424920781,-3.18943253654556
2020-03-16 00:00:00-04:00,133.53997713773194,142.4585457184543,128.7706922399558,129.1713104248047,87905900,0.0,0.0,148.93328399658202,160.22435791015624,38.19511175473659,-6.7539324112785835,-3.902332511492165
2020-03-17 00:00:00-04:00,133.53993269767716,140.69385766362416,128.77064938704584,139.80677795410156,81059800,0.0,0.0,147.22206420898436,160.0027212524414,41.99131209889572,-6.964306630033462,-4.5147273352004245
2020-03-18 00:00:00-04:00,131.63218296114854,139.2630341473021,128.78969496962057,133.9214324951172,81593200,0.0,0.0,144.34617919921874,159.65557678222658,43.71817950093227,-7.51925066561472,-5.115632001283284
2020-03-19 00:00:00-04:00,136.18212226051716,143.22157466077158,132.5860785020876,136.12489318847656,85922700,0.0,0.0,142.09889221191406,159.38008850097657,43.10714707265953,-7.6925717701968495,-5.631019955065998
2020-03-20 00:00:00-04:00,139.26307684274727,140.31232502440062,129.59097058119917,131.01222229003906,84866200,0.0,0.0,139.7886535644531,158.95459381103515,36.83311214431706,-8.148548413602981,-6.134525646773395
2020-03-23 00:00:00-04:00,130.68788493248408,134.08362658703234,126.40507819849284,129.70541381835938,78975200,0.0,0.0,138.39220581054687,158.46491271972656,38.826659823669196,-8.517180950609543,-6.611056707540625
2020-03-24 00:00:00-04:00,137.1168883034806,142.69695531892708,134.75132797536872,141.49508666992188,82516700,0.0,0.0,137.19225158691407,158.22529388427733,41.71205934873554,-7.768447001978842,-6.842534766428269
