Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_Short,SMA_Long,RSI,MACD,Signal,SMA_5,SMA_20,RSI_14,MACD_Signal,MACD_Hist,Position
2020-01-02 05:00:00,66.68113625378123,68.0027784959496,66.68113625378123,67.96450805664062,28132000,0.0,0.0,,,,0.0,0,,,,,,0
2020-01-03 05:00:00,66.99477145157972,68.21949378904033,66.87965675921359,67.63098907470703,23728000,0.0,0.0,,,,-0.0266055028323108,0,,,,,,0
2020-01-06 05:00:00,67.10114319704458,69.41240176232888,67.10114319704458,69.298583984375,34646000,0.0,0.0,,,,0.0858804407663882,0,,,,,,0
2020-01-07 05:00:00,69.48398485337579,69.73498768463804,69.1082124926651,69.25534057617188,30054000,0.0,0.0,,,,0.1695821424669361,0,,,,,,0
2020-01-08 05:00:00,69.19270329039529,70.16194804120731,69.13107317016384,69.80109405517578,30560000,0.0,0.0,,,,0.2767637288199154,0,,,,,,0
2020-01-09 05:00:00,70.60879777123672,70.94479798937792,70.09683391576328,70.57201385498047,30018000,0.0,0.0,,,,0.4190817793222408,0,,,,,,0
2020-01-10 05:00:00,70.9562228270138,71.32249959680215,70.49844891574355,71.0640869140625,36414000,0.0,0.0,,,,0.5650623560320582,0,,,,,,0
2020-01-13 05:00:00,71.38219488764605,71.60039554495954,70.8796811249898,71.5362777709961,33046000,0.0,0.0,,,,0.7106627924001856,0,,,,,,0
2020-01-14 05:00:00,71.5253460952469,71.66401766604142,70.99649198063844,71.12124633789062,31178000,0.0,0.0,,,,0.7835305664875989,0,,,,,,0
2020-01-15 05:00:00,71.08793750518538,71.64388273641546,71.08793750518538,71.53478240966797,25654000,0.0,0.0,69.9778923034668,,,0.8646802121225221,0,,,,,,0
2020-01-16 05:00:00,71.9443509613726,72.17050755975373,71.62027331125607,72.15608978271484,23474000,0.0,0.0,70.39705047607421,,,0.9679680700895404,0,,,,,,0
2020-01-17 05:00:00,72.71327914438791,73.62709772776877,72.48016773097916,73.58211517333984,47924000,0.0,0.0,70.9921630859375,,,1.1516176415940151,0,,,,,,0
2020-01-21 05:00:00,73.5189931497126,74.15172956530859,73.12532942392227,73.78143310546875,40734000,0.0,0.0,71.44044799804688,,,1.2982787917278102,0,,,,,,0
2020-01-22 05:00:00,74.10947747398237,74.71656368443871,73.8077659799707,73.85846710205078,32216000,0.0,0.0,71.90076065063477,,89.41104809013801,1.404534213449125,0,,,,,,0
2020-01-23 05:00:00,73.94247173868251,74.33414075512118,73.66710813967708,73.89325714111328,27024000,0.0,0.0,72.30997695922852,,89.46008610104839,1.474551949099606,0,,,,,,0
2020-01-24 05:00:00,74.23821307805481,74.33290321561466,72.82958636128654,72.90216064453125,35692000,0.0,0.0,72.5429916381836,,82.2596505383122,1.4335433097924408,0,,,,,,0
2020-01-27 05:00:00,71.1272072019419,71.47861870048871,70.64009719836638,71.27134704589844,35104000,0.0,0.0,72.56371765136718,,62.12794059431946,1.2549839656033868,0,,,,,,0
2020-01-28 05:00:00,71.7236573728387,72.36981795146654,71.20026404289625,72.1988296508789,31548000,0.0,0.0,72.62997283935547,,66.321213274954,1.1747724482958262,0,,,,,,0
2020-01-29 05:00:00,72.50899824026206,72.8385366078875,71.9095569522986,72.50054931640625,21554000,0.0,0.0,72.76790313720703,,65.38442473905138,1.1226097519482607,0,,,,,,0
2020-01-30 05:00:00,71.57255530866736,72.43343532950215,71.39560573889169,72.36186218261719,26788000,0.0,0.0,72.85061111450196,,60.992661219356535,1.0578849079326744,0,,,,,,0
2020-01-31 05:00:00,73.01101223310602,73.07214937487387,71.00443830178473,71.28775787353516,48344000,0.0,0.0,72.76377792358399,,51.28205576726121,0.9094353569631296,0,,,,,,0
2020-02-03 05:00:00,72.66805324571506,74.05978221357088,72.51844509306235,73.85797882080078,60736000,0.0,0.0,72.79136428833007,,60.7275908942209,0.987796663455896,0,,,,,,0
2020-02-04 05:00:00,72.42300986115556,73.04083554381477,70.89360290309025,71.92596435546875,78660000,0.0,0.0,72.60581741333007,,53.261096744592145,0.8838130953715364,0,,,,,,0
2020-02-05 05:00:00,72.68893041161448,72.75951002338154,71.10534113827052,71.9836196899414,39724000,0.0,0.0,72.41833267211913,,51.872922689011425,0.7968718297320834,0,,,,,,0
2020-02-06 05:00:00,72.08799738693713,73.66213649350516,72.05021992928886,73.3753433227539,33588000,0.0,0.0,72.36654129028321,,54.78037953479467,0.8306949817234539,0,,,,,,0
2020-02-07 05:00:00,72.93148040083332,73.85300465278532,72.8842604739778,73.52445983886719,23446000,0.0,0.0,72.4287712097168,,49.74879550152146,0.8596233273699028,0,,,,,,0
2020-02-10 05:00:00,73.28040785258403,75.02900882318552,73.28040785258403,74.98825073242188,28398000,0.0,0.0,72.80046157836914,,54.73624011162412,0.9892613523352054,0,,,,,,0
2020-02-11 05:00:00,75.14382970829513,76.02956356686624,74.83705187856233,74.99372100830078,26892000,0.0,0.0,73.07995071411133,,54.480551155970154,1.0799923471520998,0,,,,,,0
2020-02-12 05:00:00,75.27654090412152,75.58545751351691,74.95992621811281,75.46492004394531,23352000,0.0,0.0,73.37638778686524,,55.99638123060282,1.1763588063660109,0,,,,,,0
2020-02-13 05:00:00,75.18757088995828,75.90779233470114,74.78546583154147,75.28549194335938,18590000,0.0,0.0,73.66875076293945,,59.69351911843924,1.2241404423829891,0,,,,,,0
2020-02-14 05:00:00,75.33220713779559,75.58769226074219,74.9216455941137,75.58769226074219,23956000,0.0,0.0,74.09874420166015,,69.68271197762284,1.271733026490821,0,,,,,,0
2020-02-18 05:00:00,75.3023974856087,76.1289814075754,75.18261084820992,75.53451538085938,22414000,0.0,0.0,74.26639785766602,,66.52883032671673,1.2902859492457424,0,,,,,,0
2020-02-19 05:00:00,75.80292309124415,76.15264333661226,75.62050520090142,75.8834457397461,18986000,0.0,0.0,74.66214599609376,,66.68470338380354,1.3179525019792069,0,,,,,,0
2020-02-20 05:00:00,75.65032126810799,76.03006778030607,74.89581113683175,75.4589614868164,21932000,0.0,0.0,75.00968017578126,,64.85630907218473,1.2907471826394783,0,,,,,,0
2020-02-21 05:00:00,74.95594336565443,75.1639582860548,73.58460119179834,73.81671905517578,34634000,0.0,0.0,75.05381774902344,,61.50400708545441,1.1237180098904247,0,,,,,,0
2020-02-24 05:00:00,70.8841550051448,71.42395329695351,70.15251152216385,70.65949249267578,57342000,0.0,0.0,74.7673210144043,,36.18801057959803,0.7281902654586503,0,,,,,,0
2020-02-25 05:00:00,71.226629820699,71.48210741445193,68.71158051627279,69.01229095458984,49566000,0.0,0.0,74.16972503662109,,37.100614940009066,0.2786046989430417,0,,,,,,0
2020-02-26 05:00:00,69.39451119796496,70.36673664691537,68.5425729469828,69.24738311767578,44048000,0.0,0.0,73.5950912475586,,38.073537275433566,-0.0580558965588409,0,,,,,,0
2020-02-27 05:00:00,67.70057094056038,68.1799222022741,65.46933465375724,65.51506805419922,59566000,0.0,0.0,72.60010604858398,,21.545226061258887,-0.6188942497044962,0,,,,,,0
2020-02-28 05:00:00,63.49755426785941,66.66075062477131,63.17447397694992,66.57078552246094,75782000,0.0,0.0,71.72863540649413,,26.377735618241957,-0.9670278138210476,0,,,,,,0
2020-03-02 05:00:00,67.18116897476342,69.13257477138542,65.9487484600706,69.04508972167969,48630000,0.0,0.0,71.07437515258789,,31.107618728869863,-1.0313813787744408,0,,,,,,0
2020-03-03 05:00:00,69.55753907551126,70.090867903578,66.20645627249193,66.67318725585938,48046000,0.0,0.0,70.1882423400879,,27.00928365467115,-1.2592587972646214,0,,,,,,0
2020-03-04 05:00:00,67.55991226842333,68.99438625784983,66.75867522787087,68.91634368896484,38266000,0.0,0.0,69.49153213500976,,33.51927396366516,-1.2445034547255602,0,,,,,,0
2020-03-05 05:00:00,67.1110864711452,67.54401419983417,64.86940638086911,65.56229400634766,51226000,0.0,0.0,68.50186538696289,,28.90114136299357,-1.4863201444581478,0,,,,,,0
2020-03-06 05:00:00,63.47568738704634,64.92506832081084,62.67991864664069,64.53688049316406,53212000,0.0,0.0,67.57388153076172,,26.750025843078248,-1.7406389121725852,0,,,,,,0
2020-03-09 04:00:00,59.90889223163131,62.36727879752302,59.64545872898992,60.41886138916016,67308000,0.0,0.0,66.54981842041016,,22.84293210510286,-2.2485581155483487,0,,,,,,0
2020-03-10 04:00:00,62.62773215968607,63.67898610843323,60.57841304461252,63.64120864868164,52228000,0.0,0.0,66.01271018981933,,30.063757876862823,-2.363822574806292,0,,,,,,0
2020-03-11 04:00:00,62.115772997490275,62.675445923718705,59.45011865740556,60.41140365600586,52170000,0.0,0.0,65.12911224365234,,27.546851827881852,-2.6848395998536745,0,,,,,,0
2020-03-12 04:00:00,55.96732359461912,59.34077274075657,55.336077466290675,55.41609954833984,84534000,0.0,0.0,64.11921539306641,,25.04110993619655,-3.304238000147876,0,,,,,,0
2020-03-13 04:00:00,58.60166384672442,60.62761946775025,55.52708983578505,60.626129150390625,74002000,0.0,0.0,63.524749755859375,70.35012786865235,37.10850362955733,-3.336251616167509,0,,,,,,0
2020-03-16 04:00:00,54.47618156800894,57.27290792667995,53.40455243779089,53.8961296081543,85048000,0.0,0.0,62.009853744506835,70.06876029968262,32.82155054042212,-3.860179607971915,0,,,,,,0
2020-03-17 04:00:00,54.33253547999553,56.208882873702365,52.488497255087985,55.65915298461914,77230000,0.0,0.0,60.908450317382815,69.82932357788086,35.076205733652856,-4.086033809605276,0,,,,,,0
