Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_Short,SMA_Long,RSI,MACD,Signal
2020-01-02 00:00:00-05:00,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,0.0,0.0,,,,0.0,0.0
2020-01-03 00:00:00-05:00,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,0.0,0.0,,,,-0.09189746997974169,-0.018379493995948338
2020-01-06 00:00:00-05:00,93.0,95.18450164794922,93.0,95.14399719238281,81236000,0.0,0.0,,,,-0.051527695727770606,-0.02500913434231279
2020-01-07 00:00:00-05:00,95.2249984741211,95.69450378417969,94.60199737548828,95.34300231933594,80898000,0.0,0.0,,,,-0.0034366921468915734,-0.02069464590322855
2020-01-08 00:00:00-05:00,94.9020004272461,95.55000305175781,94.3219985961914,94.59850311279297,70160000,0.0,0.0,,,,-0.025109640949949608,-0.02157764491257276
2020-01-09 00:00:00-05:00,95.49449920654297,95.89099884033203,94.79000091552734,95.05249786376953,63346000,0.0,0.0,,,,-0.0055876162482348946,-0.018379639179705188
2020-01-10 00:00:00-05:00,95.26850128173828,95.34700012207031,94.0,94.15799713134766,57074000,0.0,0.0,,,,-0.06158508989452116,-0.027020729322668385
2020-01-13 00:00:00-05:00,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140625,55616000,0.0,0.0,,,,-0.07228826998428417,-0.036074237454991546
2020-01-14 00:00:00-05:00,94.29399871826172,94.35549926757812,92.92749786376953,93.47200012207031,68818000,0.0,0.0,,,,-0.16704122265139176,-0.06226763449427159
2020-01-15 00:00:00-05:00,93.61250305175781,93.94300079345703,92.75450134277344,93.10099792480469,57932000,0.0,0.0,94.40829925537109,,,-0.26896987967785435,-0.10360808353098815
2020-01-16 00:00:00-05:00,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,53190000,0.0,0.0,94.30794982910156,,,-0.28226433606221235,-0.139339334037233
