Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,SMA_Short,SMA_Long,RSI,Signal
2020-02-18 00:00:00-05:00,76.34437253292894,77.40713550005586,76.16280771158402,77.22557067871094,152531200,0.0,0.0,78.22442474365235,77.19859390258789,51.646851489408725,0.9444678770394574,0.9804695220415024,-0.036001645002045,,,,
2020-02-19 00:00:00-05:00,77.46767279180867,78.57400976696101,77.46767279180867,78.34402465820312,93984000,0.0,0.0,78.4185806274414,77.29300270080566,50.039579794027816,0.929270671105499,0.9702297518543018,-0.0409590807488028,,,,
2020-02-20 00:00:00-05:00,78.10434874137093,78.59336068691168,77.0343234338156,77.540283203125,100566000,0.0,0.0,78.0844970703125,77.33357849121094,47.790845071663334,0.842657921651238,0.9447153858136892,-0.1020574641624511,,,,
2020-02-21 00:00:00-05:00,77.13357947900434,77.57660179653178,75.16783878997336,75.78515625,129554000,0.0,0.0,77.5122055053711,77.26792259216309,53.789970262427865,0.6251858633206808,0.8808094813150875,-0.2556236179944067,,,,
2020-02-24 00:00:00-05:00,71.96262546916086,73.63785968182607,70.01867143670297,72.18534088134766,222195200,0.0,0.0,76.21607513427735,77.03338470458985,43.075045428274905,0.1605123880601269,0.7367500626640955,-0.5762376746039686,,,,
2020-02-25 00:00:00-05:00,72.85589996123826,73.23839319592834,69.26817799000496,69.74024200439453,230673600,0.0,0.0,74.71900939941406,76.78961982727051,28.659794089272182,-0.4004278506965022,0.509314479991976,-0.9097423306884782,,,,
2020-02-26 00:00:00-05:00,69.36505033092102,72.11273381251361,69.35778803083146,70.84661865234375,198054800,0.0,0.0,73.21952819824219,76.49563293457031,30.60985820888473,-0.7470896971714609,0.2580336445592886,-1.0051233417307497,,,,
2020-02-27 00:00:00-05:00,68.05050408823062,69.23672624207228,66.07991679515257,66.21548461914062,320605600,0.0,0.0,70.9545684814453,75.88978652954101,20.962807873751032,-1.379612209768652,-0.0694955263062995,-1.3101166834623523,,,,
2020-02-28 00:00:00-05:00,62.27916414492055,67.39929122080478,62.06370365251087,66.17675018310547,426510000,0.0,0.0,69.0328872680664,75.28767890930176,22.03066573992683,-1.8625461309485305,-0.4281056472347457,-1.4344404837137843,,,,
2020-03-02 00:00:00-05:00,68.33616370279057,72.97454103190371,67.23225006740749,72.33785247802734,341397200,0.0,0.0,69.06338958740234,75.16703262329102,39.40954084417222,-1.7282036225236368,-0.6881252422925239,-1.0400783802311129,,,,
2020-03-03 00:00:00-05:00,73.51438495619033,73.59427022253612,69.18829451063576,70.04044342041016,319475600,0.0,0.0,69.12342987060546,74.94178123474121,36.82020072739834,-1.7865239909177717,-0.9078049920175736,-0.8787189989001981,,,,
2020-03-04 00:00:00-05:00,71.7641114774827,73.44903118653338,70.9628058782761,73.28925323486328,219178400,0.0,0.0,69.61195678710938,74.75591850280762,39.87083399918763,-1.5526930237953422,-1.0367825983731274,-0.5159104254222149,,,,
2020-03-05 00:00:00-05:00,71.5414063518363,72.51701474039015,70.54643429218783,70.9119873046875,187572800,0.0,0.0,70.55125732421875,74.41979598999023,37.54202353271501,-1.5414370636559482,-1.1377134914296916,-0.4037235722262566,,,,
2020-03-06 00:00:00-05:00,68.26837793734198,70.40358216932741,68.08197403311165,69.97024536132812,226176800,0.0,0.0,71.30995635986328,73.99118156433106,36.39811663886171,-1.5901767705536969,-1.2282061472544927,-0.3619706232992041,,,,
2020-03-09 00:00:00-04:00,63.8502896142898,67.3218077915113,63.6687248096994,64.43614196777344,286744800,0.0,0.0,69.7296142578125,73.33924217224121,32.2659264691426,-2.0517084153804603,-1.3929066008796864,-0.6588018145007739,,,,
2020-03-10 00:00:00-04:00,67.0918381105168,69.34323899980069,65.21082178320125,69.07694244384766,285290000,0.0,0.0,69.5369140625,72.90094451904297,38.29359897088819,-2.019719684143311,-1.5182692175324115,-0.5014504666108996,,,,
2020-03-11 00:00:00-04:00,67.15236648355659,68.0795543718944,65.81362127140751,66.67787170410156,255598800,0.0,0.0,68.21463775634766,72.36617584228516,36.809967132937985,-2.163019401767528,-1.6472192543794348,-0.5158001473880931,,,,
2020-03-12 00:00:00-04:00,61.95960486263178,65.36333966293708,60.03743791262368,60.093116760253906,418474000,0.0,0.0,66.05086364746094,71.41029663085938,32.945740611093996,-2.7759210632128912,-1.8729596161461264,-0.9029614470667652,,,,
2020-03-13 00:00:00-04:00,64.12629016039305,67.76484959839499,61.23577335258076,67.29277801513672,370732000,0.0,0.0,65.51537017822265,70.84260482788086,45.068583870129416,-2.650148292580141,-2.0283973514329294,-0.6217509411472117,,,,
2020-03-16 00:00:00-04:00,58.57281260863475,62.71975075656297,58.10074479595678,58.63575744628906,322423600,0.0,0.0,64.35529327392578,69.84109306335449,40.05295116541775,-3.2119957878320093,-2.2651170387127455,-0.9468787491192638,,,,
2020-03-17 00:00:00-04:00,59.91881013868682,62.36388083182577,57.71340264383957,61.21397399902344,324056000,0.0,0.0,62.78269958496094,69.04051322937012,41.59305812105747,-3.409916057251891,-2.494076842420575,-0.9158392148313164,,,,
2020-03-18 00:00:00-04:00,58.04507047998226,60.52161388588787,57.40353915642415,59.7154655456543,300233600,0.0,0.0,61.390218353271486,68.10908527374268,43.998933575252224,-3.6456614890347794,-2.724393771743416,-0.9212677172913636,,,,
2020-03-19 00:00:00-04:00,59.88977278720958,61.20914333463061,58.73259973445275,59.25792694091797,271857200,0.0,0.0,61.2231803894043,67.19496746063233,43.66129550285531,-3.825315132102503,-2.9445780438152336,-0.8807370882872694,,,,
2020-03-20 00:00:00-04:00,59.838935242667574,60.96463960776638,55.195718260351654,55.495906829833984,401693200,0.0,0.0,58.86380615234375,66.18050498962403,33.860732816569495,-4.222580244426055,-3.200178483937398,-1.0224017604886573,,,,
2020-03-23 00:00:00-04:00,55.215078862447456,55.31675472983707,51.470001124172114,54.31693649291992,336752800,0.0,0.0,58.00004196166992,65.28708477020264,34.60245392490299,-4.57975618273052,-3.4760940236960227,-1.1036621590344975,,,,
2020-03-24 00:00:00-04:00,57.21954987318864,59.96238962255932,56.72085240856594,59.766300201416016,287531200,0.0,0.0,57.710507202148435,64.78838768005372,37.30454605293881,-4.372696850721731,-3.6554145891011647,-0.7172822616205661,,,,
2020-03-25 00:00:00-04:00,60.70318009593795,62.518828553443576,59.14172316127237,59.437068939208984,303602000,0.0,0.0,57.65482788085937,64.21791019439698,38.79643256328721,-4.186903037720285,-3.761712278824989,-0.4251907588952957,,,,
2020-03-26 00:00:00-04:00,59.679153090462734,62.62292153490078,59.640418371654654,62.564823150634766,252087200,0.0,0.0,58.31620712280274,64.03537712097167,43.06569640186031,-3.744116631320857,-3.7581931493241623,0.0140765180033057,,,,
2020-03-27 00:00:00-04:00,61.18734664760273,61.942655145225594,59.80745470235101,59.97449493408203,204216800,0.0,0.0,59.21192474365235,63.725264358520505,45.578433531317344,-3.5611720779828246,-3.7187889350558954,0.1576168570730707,,,,
2020-03-30 00:00:00-04:00,60.700749180259955,61.85792195136751,60.376350575941856,61.686038970947266,167976400,0.0,0.0,60.68574523925781,63.192673683166504,42.224027735830894,-3.2407228656975917,-3.623175721184235,0.3824528554866431,,,,
2020-03-31 00:00:00-04:00,61.87730177654374,63.54527367451045,61.005789027148815,61.56016540527344,197002000,0.0,0.0,61.044518280029294,62.76865978240967,44.34517411524799,-2.962768549451546,-3.491094286837697,0.528325737386151,,,,
2020-04-01 00:00:00-04:00,59.67430332649324,60.211735481582174,57.89012756934183,58.321041107177734,176218400,0.0,0.0,60.82131271362304,62.02024917602539,47.88561139229115,-2.9696260115062785,-3.3868006317714134,0.4171746202651349,,,,
2020-04-02 00:00:00-04:00,58.18304802836145,59.34748309215544,57.35027017067756,59.29422378540039,165934000,0.0,0.0,60.16719284057617,61.439361000061034,38.79084793513445,-2.863523968853258,-3.2821452991877824,0.4186213303345245,,,,
2020-04-03 00:00:00-04:00,58.77859676208636,59.48064606073332,57.851405121245946,58.44209671020508,129880000,0.0,0.0,59.860713195800784,60.86295356750488,49.65261131454765,-2.8157387850939273,-3.1888639963690117,0.3731252112750844,,,,
2020-04-06 00:00:00-04:00,60.73947169335844,63.69534434542333,60.371503052800286,63.54041290283203,201820400,0.0,0.0,60.231587982177736,60.81816711425781,53.827149892833795,-2.3395087735049103,-3.0189929517961915,0.6794841782912813,,,,
2020-04-07 00:00:00-04:00,65.55702297543276,65.77490674149945,62.70040515518053,62.804500579833984,202887200,0.0,0.0,60.480455017089845,60.504545021057126,55.21245511903411,-1.9984382799520477,-2.814882017427363,0.8164437374753155,,,,
2020-04-08 00:00:00-04:00,63.60580460540187,64.72666628175166,63.24025901440216,64.41195678710938,168895200,0.0,0.0,61.698638153076175,60.39124927520752,58.37204062438839,-1.580213457585792,-2.567948305459049,0.987734847873257,,,,
2020-04-09 00:00:00-04:00,65.04864148440106,65.38029878683781,64.080295544256,64.87675476074219,161834800,0.0,0.0,62.81514434814453,60.630431175231934,67.06602758584035,-1.1974584056120534,-2.2938503254896503,1.0963919198775969,,,,
2020-04-13 00:00:00-04:00,64.95422341312944,66.25907309767462,64.35384627795469,66.15013122558594,131022800,0.0,0.0,64.3567512512207,60.57329883575439,71.45374602532155,-0.7823529528176039,-1.991550850955241,1.2091978981376372,,,,
2020-04-14 00:00:00-04:00,67.78419941029469,69.78141242863373,67.31212792353071,69.49090576171875,194994800,0.0,0.0,65.54684982299804,61.11605625152587,69.09046385177285,-0.181711647001471,-1.6295830101644873,1.4478713631630162,,,,
2020-04-15 00:00:00-04:00,68.36520092897909,69.31659875028247,67.93671064152491,68.85663604736328,131154400,0.0,0.0,66.75727691650391,61.49818935394287,68.27279630467743,0.2403500444101922,-1.2555963992495514,1.4959464436597436,,,,
2020-04-16 00:00:00-04:00,69.57081070155868,69.76932337939922,68.35311605698439,69.40377044677734,157125200,0.0,0.0,67.7556396484375,61.982604598999025,64.74278500815994,0.611932175875026,-0.8820906842246359,1.494022860099662,,,,
2020-04-17 00:00:00-04:00,68.91959068992213,69.46670842031787,67.02404968637673,68.46204376220703,215250000,0.0,0.0,68.47269744873047,62.442810440063475,69.69669552989777,0.82096069519514,-0.5414804083406807,1.3624411035358208,,,,
2020-04-20 00:00:00-04:00,67.28793327913718,68.19091103013936,67.02163670043845,67.04100036621094,130015200,0.0,0.0,68.65087127685547,63.02006511688232,62.59687671712524,0.8620142135551419,-0.2607814839615162,1.122795697516658,,,,
2020-04-21 00:00:00-04:00,66.88365501834329,67.11847920865577,64.25701512989387,64.96875,180991600,0.0,0.0,67.74644012451172,63.55265579223633,57.34561498812491,0.7190474056943827,-0.0648157060303363,0.7838631117247191,,,,
2020-04-22 00:00:00-04:00,66.23727232674312,67.27582530173389,65.89593692179542,66.84007263183594,116862400,0.0,0.0,67.34312744140625,63.90634441375733,69.5089132247141,0.748121399731204,0.0977717151219716,0.6503496846092323,,,,
2020-04-23 00:00:00-04:00,66.78439882318551,68.20786856663918,66.54231233315308,66.58104705810547,124814400,0.0,0.0,66.77858276367188,64.26354331970215,67.25138307962303,0.741711561260388,0.2265596843496549,0.515151876910733,,,,
2020-04-24 00:00:00-04:00,67.10638311011488,68.5129051334423,67.05796285325819,68.50321960449219,126161200,0.0,0.0,66.78681793212891,64.56046314239502,72.67082869781741,0.8815727563438998,0.3575622987485039,0.5240104575953959,,,,
2020-04-27 00:00:00-04:00,68.21994066971816,68.88326239161039,67.77208676560159,68.55160522460938,117087600,0.0,0.0,67.0889389038086,64.98931865692138,64.6187138500577,0.9849640241099138,0.4830426438207859,0.5019213802891278,,,,
2020-04-28 00:00:00-04:00,69.01400698692461,69.19557183776718,67.3484582943587,67.44044494628906,112004800,0.0,0.0,67.58327789306641,65.27703895568848,63.23429000294961,0.9661043510222952,0.5796549852610878,0.3864493657612075,,,,
2020-04-29 00:00:00-04:00,68.92926597961963,70.12517343259273,68.72591428235458,69.65552520751953,137280800,0.0,0.0,68.14636840820313,65.68180694580079,64.46699545464583,1.1170200769803245,0.6871280036049352,0.4298920733753892,,,,
2020-04-30 00:00:00-04:00,70.19538886698345,71.30172577794379,69.80563320705274,71.125,183064000,0.0,0.0,69.05515899658204,66.32200489044189,66.33340512629546,1.3397523804560765,0.8176528789751635,0.5220995014809128,,,,
2020-05-01 00:00:00-04:00,69.29724154783354,72.38384357310822,69.20040845206991,69.97992706298828,240616800,0.0,0.0,69.35050048828126,66.85629005432129,60.07899693681066,1.4076450633554458,0.93565131585122,0.4719937475042258,,,,
2020-05-04 00:00:00-04:00,70.00414724151751,71.09837541785019,69.31419932975179,70.9700698852539,133568000,0.0,0.0,69.83419342041016,67.48268871307373,54.442398010930546,1.523781549302285,1.0532773625414331,0.4705041867608519,,,,
2020-05-05 00:00:00-04:00,71.43001651075052,72.86801039665262,71.28476318520556,72.03523254394531,147751200,0.0,0.0,70.7531509399414,67.9074296951294,59.30548525623275,1.682376882298101,1.1790972664927668,0.5032796158053341,,,,
2020-05-06 00:00:00-04:00,72.73730731555251,73.41030748628177,72.3523906692474,72.7784652709961,142333600,0.0,0.0,71.37773895263672,68.4061279296875,59.76742501178404,1.8467493193410576,1.312627677062425,0.5341216422786326,,,,
2020-05-07 00:00:00-04:00,73.40545924879912,73.87753081736858,73.10285116327836,73.53134155273438,115215200,0.0,0.0,71.8590072631836,68.86209716796876,64.83430368708291,2.014544073751665,1.4530109564002731,0.561533117351392,,,,
2020-05-08 00:00:00-04:00,74.19160117798899,75.33491288731747,73.86389829348582,75.28150939941406,133838400,0.205,0.0,72.91932373046875,69.38233489990235,73.65851136313137,2.2626639622842646,1.6149415575770716,0.647722404707193,,,,
2020-05-11 00:00:00-04:00,74.78874082159405,76.96127521844708,74.57997904728234,76.4660873413086,145946400,0.0,0.0,74.01852722167969,69.89813270568848,84.78169851738001,2.525770788125783,1.797107403686814,0.7286633844389689,,,,
2020-05-12 00:00:00-04:00,77.15060674076052,77.60211024550932,75.47083798793751,75.59220886230469,162301200,0.0,0.0,74.72992248535157,70.20319786071778,78.17741384890287,2.6334137982164094,1.9643686825927331,0.6690451156236763,,,,
2020-05-13 00:00:00-04:00,75.77184236444022,76.69426553932014,73.60173033825646,74.67950439453125,200622400,0.0,0.0,75.1101303100586,70.49434127807618,75.01981113592862,2.614930742616409,2.094481094597468,0.5204496480189404,,,,
2020-05-14 00:00:00-04:00,73.91729958475361,75.19897584845612,73.19392643517533,75.13829040527344,158929200,0.0,0.0,75.4315200805664,70.78106727600098,72.53652812100383,2.607248249853768,2.197034525648728,0.4102137242050401,,,,
2020-05-15 00:00:00-04:00,72.90750790870699,74.7402057064117,72.87352049775028,74.69408416748047,166348400,0.0,0.0,75.31403503417968,71.09266929626465,70.31710148928371,2.536081716613481,2.264843963841679,0.2712377527718019,,,,
2020-05-18 00:00:00-04:00,76.01944652197729,76.8277733901168,75.3276309672179,76.45394897460938,135178400,0.0,0.0,75.31160736083984,71.56331672668458,78.58665878762827,2.5918113208643945,2.330237435246222,0.2615738856181724,,,,
2020-05-19 00:00:00-04:00,76.47094702256406,77.31811351260087,75.98061126581322,76.01216888427734,101729600,0.0,0.0,75.39559936523438,72.11548767089843,72.71539572325128,2.5706960882611156,2.378329165849201,0.1923669224119146,,,,
2020-05-20 00:00:00-04:00,76.87144455049015,77.56083013234239,76.83260498713224,77.49044036865234,111504800,0.0,0.0,75.9577865600586,72.64800605773925,72.73253871126226,2.642781923712832,2.431219717421927,0.2115622062909046,,,,
2020-05-21 00:00:00-04:00,77.3520893444608,77.89340613060031,76.67483776673394,76.91272735595703,102688800,0.0,0.0,76.31267395019532,73.16459007263184,75.80440700779437,2.623056888666966,2.469587151670935,0.1534697369960307,,,,
2020-05-22 00:00:00-04:00,76.65056790341653,77.49045978164982,76.5486205059651,77.40792846679688,81803200,0.0,0.0,76.85544281005859,73.60982551574708,74.87883763522431,2.6172136377018376,2.4991124488771157,0.1181011888247218,,,,
2020-05-26 00:00:00-04:00,78.52697291852887,78.70659948141834,76.82778030514494,76.88361358642578,125522000,0.0,0.0,76.94137573242188,74.02642593383788,69.5537469728684,2.540984107170189,2.5074867805357304,0.0334973266344587,,,,
2020-05-27 00:00:00-04:00,76.74038797022739,77.36422869926452,76.00002111496565,77.21858215332031,112945200,0.0,0.0,77.18265838623047,74.51533279418945,68.51698066542265,2.479024171409961,2.501794258710577,-0.022770087300616,,,,
2020-05-28 00:00:00-04:00,76.89330301256463,78.51239377679266,76.61658126415462,77.2525634765625,133560800,0.0,0.0,77.1350830078125,74.8951847076416,66.50880427216475,2.4049398353161706,2.4824233740316957,-0.077483538715525,,,,
2020-05-29 00:00:00-04:00,77.49532118877264,77.95652913635216,76.82049926768882,77.17733001708984,153532400,0.0,0.0,77.18800354003906,75.19780120849609,59.87871500972189,2.3134883007512315,2.448636359375603,-0.1351480586243716,,,,
2020-06-01 00:00:00-04:00,77.13119166186011,78.247805202115,77.00010904163223,78.12643432617188,80791200,0.0,0.0,77.33170471191406,75.60512657165528,58.8693671025015,2.2911857236741184,2.4171462322353063,-0.1259605085611879,,,,
2020-06-02 00:00:00-04:00,77.85942075330303,78.5123966906775,77.41762896521124,78.48812103271484,87642800,0.0,0.0,77.65260620117188,75.98102912902831,66.36512341355396,2.2764543168145934,2.389007849151164,-0.1125535323365705,,,,
2020-06-03 00:00:00-04:00,78.80855263967156,79.182377080961,78.23567814710795,78.92021179199219,104491200,0.0,0.0,77.99293212890625,76.32527809143066,75.34124914623867,2.273438895464537,2.3658940584138386,-0.0924551629493017,,,,
2020-06-04 00:00:00-04:00,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400,0.0,0.0,78.19052581787109,76.5983814239502,68.06128675514583,2.190948773441548,2.3309050014193806,-0.1399562279778328,,,,
2020-06-05 00:00:00-04:00,78.49055850056602,80.5295880347895,78.46143067131722,80.46890258789062,137250400,0.0,0.0,78.84884033203124,76.94525947570801,77.8377992602621,2.2791134458404514,2.320546690303595,-0.0414332444631435,,,,
2020-06-08 00:00:00-04:00,80.16545748180829,80.97864377054464,79.4542259806051,80.94465637207031,95654400,0.0,0.0,79.41248474121093,77.22841682434083,74.70638899724086,2.360167397644915,2.328470831771859,0.0316965658730556,,,,
2020-06-09 00:00:00-04:00,80.62427070317408,83.89399586857483,80.5927130816821,83.5007553100586,147712400,0.0,0.0,80.41501159667969,77.58015022277831,83.42382161005473,2.600680039865196,2.3829126733905266,0.2177673664746695,,,,
2020-06-10 00:00:00-04:00,84.44984966046565,86.11748422497571,84.01048770475796,85.64899444580078,166651600,0.0,0.0,81.76076812744141,78.08298950195312,84.35922381509681,2.930847994998814,2.492499737712184,0.4383482572866297,,,,
2020-06-11 00:00:00-04:00,84.79214852289937,85.21694672779525,81.43503225453793,81.53697967529297,201662400,0.0,0.0,82.42005767822266,78.42586326599121,65.00723979696419,2.8281026448778306,2.5596203191453135,0.268482325732517,,,,
2020-06-12 00:00:00-04:00,83.67794801073093,84.42558944538845,81.12915928074322,82.24091339111328,200146000,0.0,0.0,82.77445983886719,78.7809944152832,65.47498937974638,2.7715293177558493,2.602002118867421,0.1695271988884283,,,,
2020-06-15 00:00:00-04:00,80.89367835945168,83.91095616747866,80.73103814723966,83.25798034667969,138808800,0.0,0.0,83.23712463378907,79.20918922424316,69.78606446398382,2.776754652588579,2.6369526256116527,0.1398020269769264,,,,
2020-06-16 00:00:00-04:00,85.3140322118676,85.73640798746258,83.67795482626669,85.46453094482422,165428800,0.0,0.0,83.62987976074218,79.6597183227539,72.93114077939357,2.9252257785620657,2.6946072562017354,0.2306185223603303,,,,
2020-06-17 00:00:00-04:00,86.20974119392952,86.27042663858354,85.22421016537945,85.3455810546875,114406400,0.0,0.0,83.56919708251954,80.12638893127442,72.3999972914421,2.998724523874415,2.7554307097362716,0.2432938141381435,,,,
2020-06-18 00:00:00-04:00,85.30189085886494,85.7970861704287,84.77028576142695,85.37957000732422,96820400,0.0,0.0,84.33771514892578,80.52084541320801,72.75425629519786,3.024846881536035,2.8093139440962247,0.2155329374398107,,,,
2020-06-19 00:00:00-04:00,86.0859555132038,86.55201562081369,83.78233079369242,84.89166259765625,264476000,0.0,0.0,84.86786499023438,80.91979217529297,69.2606204303739,2.9719205378326023,2.8418352628435004,0.1300852749891019,,,,
2020-06-22 00:00:00-04:00,85.28487935589797,87.25594103734062,85.23875783411975,87.11272430419922,135445200,0.0,0.0,85.63881378173828,81.40503196716308,72.20351486452164,3.073764700548921,2.8882211503845845,0.1855435501643363,,,,
2020-06-23 00:00:00-04:00,88.35800866828109,90.3921859871706,87.93806271848383,88.9721450805664,212155600,0.0,0.0,86.34033660888672,82.00945854187012,74.10646881277896,3.2668583406716465,2.963948588441997,0.3029097522296493,,,,
2020-06-24 00:00:00-04:00,88.60074867063001,89.520742080351,87.02777928766403,87.40160369873047,192623200,0.0,0.0,86.75154113769531,82.51860961914062,71.06972049297161,3.2556280243743743,3.022284475628473,0.2333435487459016,,,,
