Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_Short,SMA_Long,RSI,MACD,Signal
2020-01-02 00:00:00-05:00,60.689998626708984,60.70000076293945,57.209999084472656,59.31999969482422,1724700,0.0,0.0,,,,0.0,0.0
2020-01-03 00:00:00-05:00,58.0099983215332,60.279998779296875,57.36000061035156,59.439998626708984,1393900,0.0,0.0,,,,0.009572564366877145,0.0019145128733754292
2020-01-06 00:00:00-05:00,58.75,60.279998779296875,58.11000061035156,59.95000076293945,1011500,0.0,0.0,,,,0.057647278776784106,0.013061066054057165
2020-01-07 00:00:00-05:00,59.54999923706055,61.13999938964844,59.31999969482422,60.349998474121094,875600,0.0,0.0,,,,0.12656435359360074,0.035761723561965886
2020-01-08 00:00:00-05:00,60.040000915527344,63.0099983215332,59.77000045776367,62.529998779296875,1510500,0.0,0.0,,,,0.35302004221232863,0.09921338729203844
2020-01-09 00:00:00-05:00,63.900001525878906,64.19000244140625,61.0,61.900001525878906,1162000,0.0,0.0,,,,0.4761633786955102,0.1746033855727328
2020-01-10 00:00:00-05:00,61.900001525878906,63.119998931884766,59.47999954223633,59.900001525878906,1291700,0.0,0.0,,,,0.40767267789235717,0.22121724403665768
2020-01-13 00:00:00-05:00,60.5,60.63999938964844,57.56999969482422,58.9900016784668,880800,0.0,0.0,,,,0.2767734495163623,0.23232848513259863
2020-01-14 00:00:00-05:00,58.790000915527344,60.33000183105469,57.60100173950195,59.68000030517578,1000500,0.0,0.0,,,,0.22610558611575016,0.23108390532922896
2020-01-15 00:00:00-05:00,59.93000030517578,61.16999816894531,59.2599983215332,59.560001373291016,844600,0.0,0.0,60.162000274658205,,,0.1742592759379562,0.2197189794509744
2020-01-16 00:00:00-05:00,59.95000076293945,60.29999923706055,58.5099983215332,59.630001068115234,821400,0.0,0.0,60.193000411987306,,,0.13723710799617095,0.20322260516001373
2020-01-17 00:00:00-05:00,60.130001068115234,60.279998779296875,57.810001373291016,58.33000183105469,1116600,0.0,0.0,60.082000732421875,,,0.002963537472894018,0.1631707916225898
2020-01-21 00:00:00-05:00,58.43000030517578,59.400001525878906,57.29999923706055,58.119998931884766,1238700,0.0,0.0,59.899000549316405,,,-0.11902269392468412,0.10673209451313502
2020-01-22 00:00:00-05:00,58.18000030517578,59.31999969482422,57.70000076293945,58.40999984741211,647200,0.0,0.0,59.705000686645505,,45.17497250221176,-0.19010559199838895,0.04736455721083023
2020-01-23 00:00:00-05:00,58.439998626708984,58.439998626708984,56.130001068115234,56.56999969482422,1032600,0.0,0.0,59.109000778198244,,37.799463979024914,-0.39041151471843705,-0.04019065717502322
2020-01-24 00:00:00-05:00,56.75,57.000999450683594,53.900001525878906,54.75,1225500,0.0,0.0,58.39400062561035,,31.919816635671637,-0.6880823812261738,-0.16976900198525335
2020-01-27 00:00:00-05:00,52.5,54.68000030517578,52.0,53.59000015258789,838000,0.0,0.0,57.76300048828125,,26.651971767869142,-1.0059945022867538,-0.3370141020455535
2020-01-28 00:00:00-05:00,54.11000061035156,55.849998474121094,53.61000061035156,55.34000015258789,845100,0.0,0.0,57.39800033569336,,33.26653577266744,-1.104005485997611,-0.490412378835965
2020-01-29 00:00:00-05:00,55.79999923706055,55.959999084472656,54.06999969482422,54.20000076293945,871800,0.0,0.0,56.85000038146973,,20.10050209972711,-1.2591535814011792,-0.6441606193490078
2020-01-30 00:00:00-05:00,53.61000061035156,53.810001373291016,52.0099983215332,52.41999816894531,951700,0.0,0.0,56.136000061035155,,18.56763194348177,-1.5083535373618986,-0.816999202951586
2020-01-31 00:00:00-05:00,52.439998626708984,52.5,51.38999938964844,51.95000076293945,943300,0.0,0.0,55.36800003051758,,20.664202175025068,-1.7238991245639355,-0.998379187274056
2020-02-03 00:00:00-05:00,50.52000045776367,52.880001068115234,50.5,52.709999084472656,889500,0.0,0.0,54.805999755859375,,26.567150497519165,-1.8125016515706989,-1.1612036801333847
2020-02-04 00:00:00-05:00,53.650001525878906,54.09700012207031,52.915000915527344,53.47999954223633,858100,0.0,0.0,54.34199981689453,,27.0029637482062,-1.7998397584174057,-1.288930895790189
2020-02-05 00:00:00-05:00,54.22999954223633,55.63999938964844,53.25,54.84000015258789,900800,0.0,0.0,53.98499984741211,,33.967388487493395,-1.6609184001818846,-1.3633283966685283
2020-02-06 00:00:00-05:00,55.2400016784668,55.40399932861328,53.470001220703125,54.33000183105469,684400,0.0,0.0,53.761000061035155,,32.5197912585557,-1.5738326619694476,-1.4054292497287122
2020-02-07 00:00:00-05:00,54.45000076293945,54.70000076293945,51.91999816894531,52.31999969482422,1032900,0.0,0.0,53.51800003051758,,31.064898878089792,-1.6480097307960975,-1.4539453459421894
2020-02-10 00:00:00-05:00,52.619998931884766,57.09000015258789,52.59000015258789,56.619998931884766,1550600,0.0,0.0,53.82099990844726,,46.24248479758979,-1.3443250480794333,-1.4320212863696382
